ID,GenderIndex,ClassID,RaceID
148742,3,0,0
148743,3,0,0
148744,3,0,0
148745,3,0,0
148746,3,0,0
148747,3,0,0
148748,3,0,0
148749,3,0,0
148750,3,0,0
148751,3,0,0
148752,3,0,0
148753,3,0,0
148754,3,0,0
148755,3,0,0
148756,3,0,0
148757,3,0,0
148758,3,0,0
148759,3,0,0
148760,3,0,0
148761,3,0,0
148762,3,0,0
148763,3,0,0
148764,3,0,0
148765,3,0,0
148766,3,0,0
148767,3,0,0
148768,3,0,0
148769,3,0,0
148770,3,0,0
148771,3,0,0
148772,3,0,0
148773,3,0,0
148774,3,0,0
148775,3,0,0
148776,3,0,0
148777,3,0,0
148778,3,0,0
148779,3,0,0
148780,3,0,0
148781,3,0,0
148782,3,0,0
148783,3,0,0
148784,3,0,0
148785,3,0,0
148786,3,0,0
148787,3,0,0
148788,3,0,0
148789,3,0,0
148790,3,0,0
148791,3,0,0
148792,3,0,0
148793,3,0,0
148794,3,0,0
148795,3,0,0
148796,3,0,0
148797,3,0,0
148798,3,0,0
148799,3,0,0
148800,3,0,0
148802,3,0,0
148803,3,0,0
148804,3,0,0
148805,3,0,0
148806,3,0,0
148807,3,0,0
148808,3,0,0
148809,3,0,0
148810,3,0,0
148811,3,0,0
148812,3,0,0
148813,3,0,0
148814,3,0,0
148815,3,0,0
148816,3,0,0
148817,3,0,0
148818,3,0,0
148819,3,0,0
148820,3,0,0
148821,3,0,0
148822,0,0,0
148823,3,0,0
148824,3,0,0
148825,3,0,0
148826,3,0,0
148827,3,0,0
148828,3,0,0
148829,3,0,0
148830,3,0,0
148831,3,0,0
148832,3,0,0
148833,3,0,0
148834,3,0,0
148835,3,0,0
148836,3,0,0
148837,1,0,0
148838,0,0,0
148839,3,0,0
148840,1,0,0
148841,0,0,0
148842,3,0,0
148843,1,0,0
148844,0,0,0
148845,3,0,0
148846,1,0,0
148847,0,0,0
148848,3,0,0
148849,1,0,0
148850,0,0,0
148851,3,0,0
148852,3,0,0
148853,3,0,0
148854,3,0,0
148855,3,0,0
148856,3,0,0
148857,3,0,0
148858,3,0,0
148859,3,0,0
148860,3,0,0
148861,3,0,0
148862,3,0,0
148863,3,0,0
148864,3,0,0
148865,3,0,0
148866,3,0,0
148867,3,0,0
148868,3,0,0
148869,3,0,0
148870,3,0,0
148871,3,0,0
148872,3,0,0
148873,3,0,0
148874,3,0,0
148875,3,0,0
148876,3,0,0
148877,3,0,0
148878,3,0,0
148879,3,0,0
148880,3,0,0
148881,3,0,0
148882,3,0,0
148883,3,0,0
148884,3,0,0
148885,3,0,0
148886,3,0,0
148887,3,0,0
148888,3,0,0
148889,3,0,0
148890,3,0,0
148891,3,0,0
148892,3,0,0
148893,1,0,0
148894,0,0,0
148895,3,0,0
148896,3,0,0
148897,3,0,0
148898,3,0,0
148899,3,0,0
148900,1,0,0
148901,0,0,0
148902,1,0,0
148903,0,0,0
148904,3,0,0
148905,3,0,0
148906,3,0,0
148907,3,0,0
148908,3,0,0
148909,3,0,0
148910,3,0,0
148911,3,0,0
148912,3,0,0
148913,3,0,0
148914,3,0,0
148915,3,0,0
148916,3,0,0
148917,3,0,0
148918,3,0,0
148919,3,0,0
148920,3,0,0
148921,3,0,0
148922,3,0,0
148923,3,0,0
148924,3,0,0
148925,3,0,0
148926,3,0,0
148927,3,0,0
148928,3,0,0
148929,3,0,0
148930,3,0,0
148931,3,0,0
148932,3,0,0
148933,3,0,0
148934,3,0,0
148935,3,0,0
148936,3,0,0
148937,3,0,0
148938,3,0,0
148939,3,0,0
148940,3,0,0
148941,3,0,0
148942,3,0,0
148943,3,0,0
148944,3,0,0
148945,3,0,0
148946,3,0,0
148947,3,0,0
148948,3,0,0
148949,3,0,0
148950,3,0,0
148951,3,0,0
148952,3,0,0
148953,3,0,0
148954,3,0,0
148955,3,0,0
148956,3,0,0
148957,3,0,0
148958,3,0,0
148959,3,0,0
148960,3,0,0
148961,3,0,0
148962,3,0,0
148963,3,0,0
148964,3,0,0
148965,3,0,0
148966,3,0,0
148967,3,0,0
148968,3,0,0
148969,3,0,0
148970,3,0,0
148971,3,0,0
148972,3,0,0
148973,3,0,0
148974,3,0,0
148975,3,0,0
148976,3,0,0
148977,3,0,0
148978,3,0,0
148979,3,0,0
148980,3,0,0
148981,3,0,0
148982,3,0,0
148983,3,0,0
148984,3,0,0
148985,3,0,0
148986,3,0,0
148987,3,0,0
148988,3,0,0
148989,3,0,0
148990,3,0,0
148991,3,0,0
148992,3,0,0
148993,3,0,0
148994,3,0,0
148995,3,0,0
148996,3,0,0
148997,3,0,0
148998,3,0,0
148999,3,0,0
149000,3,0,0
149001,3,0,0
149002,3,0,0
149003,3,0,0
149004,3,0,0
149005,3,0,0
149006,3,0,0
149007,3,0,0
149008,3,0,0
149009,3,0,0
149010,3,0,0
149011,3,0,0
149012,3,0,0
149013,3,0,0
149014,3,0,0
149015,3,0,0
149016,3,0,0
149017,3,0,0
149018,3,0,0
149019,3,0,0
149020,3,0,0
149021,3,0,0
149022,3,0,0
149023,3,0,0
149024,3,0,0
149025,3,0,0
149026,3,0,0
149027,3,0,0
149028,3,0,0
149029,3,0,0
149030,3,0,0
149031,3,0,0
149032,3,0,0
149033,3,0,0
149034,3,0,0
149035,3,0,0
149036,3,0,0
149037,3,0,0
149038,3,0,0
149039,3,0,0
149040,3,0,0
149041,3,0,0
149042,3,0,0
149043,3,0,0
149045,3,0,0
149046,3,0,0
149047,3,0,0
149048,3,0,0
149050,3,0,0
149051,3,0,0
149052,3,0,0
149053,3,0,0
149054,3,0,0
149055,3,0,0
149056,3,0,0
149057,3,0,0
149058,3,0,0
149059,3,0,0
149060,3,0,0
149061,3,0,0
149062,3,0,0
149063,3,0,0
149064,3,0,0
149065,3,0,0
149066,3,0,0
149067,3,0,0
149068,3,0,0
149069,3,0,0
149070,3,0,0
149071,3,0,0
149072,3,0,0
149073,3,0,0
149074,3,0,0
149075,3,0,0
149076,3,0,0
149077,3,0,0
149078,3,0,0
149079,3,0,0
149080,3,0,0
149081,3,0,0
149082,3,0,0
149083,3,0,0
149084,3,0,0
149085,3,0,0
149086,3,0,0
149087,3,0,0
149088,3,0,0
149089,3,0,0
149090,3,0,0
149091,3,0,0
149092,3,0,0
149093,3,0,0
149094,3,0,0
149095,3,0,0
149097,3,0,0
149098,3,0,0
149099,3,0,0
149100,3,0,0
149101,3,0,0
149102,3,0,0
149103,3,0,0
149104,3,0,0
149105,3,0,0
149106,3,0,0
149107,3,0,0
149108,3,0,0
149109,3,0,0
149110,3,0,0
149111,3,0,0
149112,3,0,0
149114,3,0,0
149115,3,0,0
149116,3,0,0
149117,3,0,0
149118,3,0,0
149119,3,0,0
149120,3,0,0
149121,3,0,0
149122,3,0,0
149123,3,0,0
149124,3,0,0
149125,3,0,0
149126,3,0,0
149127,3,0,0
149128,3,0,0
149129,3,0,0
149130,3,0,0
149131,3,0,0
149132,3,0,0
149133,3,0,0
149134,3,0,0
149135,3,0,0
149136,3,0,0
149137,3,0,0
149138,3,0,0
149139,3,0,0
149140,3,0,0
149141,3,0,0
149142,3,0,0
149143,3,0,0
149144,3,0,0
149145,3,0,0
149146,3,0,0
149147,3,0,0
149148,3,0,0
149149,3,0,0
149150,3,0,0
149151,3,0,0
149152,3,0,0
149153,3,0,0
149154,3,0,0
149155,3,0,0
149156,3,0,0
149157,3,0,0
149158,3,0,0
149159,3,0,0
149160,3,0,0
149161,3,0,0
149162,3,0,0
149163,3,0,0
149164,3,0,0
149165,3,0,0
149166,3,0,0
149167,3,0,0
149168,3,0,0
149169,3,0,0
149170,3,0,0
149171,3,0,0
149172,3,0,0
149173,3,0,0
149174,3,0,0
149175,3,0,0
149176,3,0,0
149177,3,0,0
149178,3,0,0
149179,3,0,0
149181,3,0,0
149182,3,0,0
149183,3,0,0
149184,3,0,0
149185,3,0,0
149186,3,0,0
149187,3,0,0
149189,3,0,0
149190,3,0,0
149191,3,0,0
149192,3,0,0
149193,3,0,0
149194,3,0,0
149195,3,0,0
149196,3,0,0
149197,3,0,0
149199,3,0,0
149201,3,0,0
149203,3,0,0
149205,3,0,0
149207,1,0,0
149208,0,0,0
149209,3,0,0
149211,1,0,0
149212,0,0,0
149213,3,0,0
149214,3,0,0
149215,1,0,0
149216,0,0,0
149217,3,0,0
149218,3,0,0
149219,1,0,0
149220,0,0,0
149221,3,0,0
149223,1,0,0
149224,0,0,0
149225,3,0,0
149226,3,0,0
149227,3,0,0
149228,3,0,0
149230,3,0,0
149231,3,0,0
149232,3,0,0
149233,3,0,0
149234,3,0,0
149235,3,0,0
149236,3,0,0
149237,3,0,0
149238,3,0,0
149240,3,0,0
149241,3,0,0
149242,3,0,0
149243,3,0,0
149244,3,0,0
149245,3,0,0
149246,3,0,0
149247,3,0,0
149248,3,0,0
149249,3,0,0
149250,3,0,0
149251,3,0,0
149252,3,0,0
149253,3,0,0
149254,3,0,0
149255,3,0,0
149256,3,0,0
149257,3,0,0
149258,3,0,0
149259,3,0,0
149260,3,0,0
149261,3,0,0
149262,3,0,0
149263,3,0,0
149264,3,0,0
149265,3,0,0
149266,3,0,0
149267,3,0,0
149268,3,0,0
149269,3,0,0
149270,3,0,0
149271,3,0,0
149272,3,0,0
149273,3,0,0
149274,3,0,0
149275,3,0,0
149276,3,0,0
149277,3,0,0
149278,3,0,0
149279,3,0,0
149280,3,0,0
149281,3,0,0
149282,3,0,0
149283,3,0,0
149284,3,0,0
149285,3,0,0
149286,3,0,0
149287,3,0,0
149288,3,0,0
149289,3,0,0
149290,3,0,0
149291,3,0,0
149292,3,0,0
149293,3,0,0
149294,3,0,0
149295,3,0,0
149296,3,0,0
149297,3,0,0
149298,3,0,0
149299,3,0,0
149300,3,0,0
149301,3,0,0
149302,3,0,0
149303,3,0,0
149304,3,0,0
149305,3,0,0
149306,3,0,0
149307,3,0,0
149308,3,0,0
149309,3,0,0
149310,3,0,0
149311,3,0,0
149312,3,0,0
149313,3,0,0
149314,3,0,0
149315,3,0,0
149316,3,0,0
149317,3,0,0
149318,3,0,0
149319,3,0,0
149320,3,0,0
149321,3,0,0
149322,3,0,0
149323,3,0,0
149324,3,0,0
149325,3,0,0
149326,3,0,0
149327,3,0,0
149328,3,0,0
149329,3,0,0
149330,3,0,0
149331,3,0,0
149332,3,0,0
149333,3,0,0
149334,3,0,0
149335,3,0,0
149336,3,0,0
149337,3,0,0
149338,3,0,0
149339,3,0,0
149342,3,0,0
149347,3,0,0
149349,3,0,0
149350,3,0,0
149351,3,0,0
149352,3,0,0
149353,3,0,0
149354,3,0,0
149355,3,0,0
149356,3,0,0
149357,3,0,0
149358,3,0,0
149359,3,0,0
149360,3,0,0
149361,3,0,0
149362,3,0,0
149363,3,0,0
149364,3,0,0
149365,3,0,0
149366,3,0,0
149367,3,0,0
149368,3,0,0
149369,3,0,0
149370,3,0,0
149371,3,0,0
149372,3,0,0
149373,3,0,0
149374,3,0,0
149375,3,0,0
149376,3,0,0
149377,3,0,0
149378,3,0,0
149379,3,0,0
149380,3,0,0
149381,3,0,0
149382,3,0,0
149383,3,0,0
149384,3,0,0
149385,3,0,0
149386,3,0,0
149387,3,0,0
149388,3,0,0
149389,3,0,0
149390,3,0,0
149391,3,0,0
